Run,Plate,ID,first_axis_polarisation,second_axis_polarisation
RR,4,G2,0.018864223227229682,0.008308481980122906
RR,4,G3,0.04737426061738909,0.01480336401847726
RR,4,G4,0.07896127435990573,0.02189569013168657
RR,4,G5,0.06648162617702019,0.029429174433835657
RR,4,G6,0.06220328486113291,0.00501522064005539
RR,4,G7,0.05353603138942787,0.010147587767307488
RR,4,G8,0.03017268587381683,0.0012167577239595214
RR,4,G9,0.02328652349850259,0.009925109713138853
RR,4,G10,0.04741066497168999,0.012426875501273414
RR,4,G11,0.016483665478338592,0.01733125761191107
RR,4,G12,0.04691970964964696,0.019024342407350084
RR,4,H1,0.023299013795193054,0.005910154299735118
RR,4,H2,0.04670470489504605,0.019962464786594043
RR,4,H3,0.03264553007377488,0.0009982029674367823
RR,4,H4,0.010611382696034871,0.01367122366081197
RR,4,H5,0.041135989911280264,0.006545048547780909
RR,4,H6,0.040549103624477896,0.005410168642823682
RR,4,H7,0.028302954428637957,0.0018789689851977465
RR,4,H8,0.07184533604843554,0.0053663343111093114
RR,4,H9,0.01648689655769,0.012455616984908843
RR,4,H10,0.02324093137371721,0.0019394433149126004
RR,4,H11,0.06653652315410738,0.0049370670760361095
RR,4,H12,0.06537647070349328,0.03132177847860245
RR,5,A1,0.024817661677588556,0.040792754785628646
RR,5,A2,0.017894892767470822,0.023898998608701788
RR,5,A3,0.060197230217961945,0.0017902941772006845
RR,5,A4,0.06341444147343508,0.0038062864358081204
RR,5,A5,0.0017111284319861356,0.017522983775449908
RR,5,A6,,
RR,5,A7,0.05809456269510316,0.007007854322019434
RR,5,A8,0.052523849723656334,0.00861001300390285
RR,5,A9,0.02258698703835715,0.011671880186885919
RR,5,A10,0.0536817352397653,0.024683466079481547
RR,5,A11,0.009254483510742604,0.018226843626504036
RR,5,A12,0.01712377285399524,0.059161362631191344
RR,5,B1,0.009063502705256634,0.06761229129828893
RR,5,B2,0.04763212145919085,0.0070052898527497515
RR,5,B3,0.04171816247811813,0.009998219938644005
RR,5,B4,0.05824418733005087,0.004945651983610859
RR,5,B5,0.005301156988795291,0.027793352011874405
RR,5,B6,,
RR,5,B7,0.0628234299636342,0.007469137132468867
RR,5,B8,0.01936174524913156,0.015695156460791407
RR,5,B9,0.05211097061074677,0.02139289476401202
RR,5,B10,0.04010075627653262,0.039468482773252114
RR,5,B11,0.022628430064505104,0.018835925472780256
RR,5,B12,0.04208180573515423,0.014202003595455905
RR,5,C1,0.03546299904002682,0.029191678641551817
RR,5,C2,0.0018127264984018046,0.023457261688825046
RR,5,C3,0.06381425465492131,0.006801170472674725
RR,5,C4,0.06706785042993367,0.015374718914121687
RR,5,C5,0.020495491928095643,0.0022111204745703375
RR,5,C6,,
RR,5,C7,0.052617324104442774,0.013999204116530679
RR,5,C8,0.040114707128718105,0.006687724955214236
RR,5,C9,0.05526355182684773,0.007854817181513379
RR,5,C10,0.006430744012000669,0.016808693415273978
RR,5,C11,0.05248465542891773,0.09589379108013889
RR,5,C12,0.017680244063055243,0.019645318588122088
RR,5,D1,0.02137799068177116,0.010591767577059515
RR,5,D2,0.05054622000878923,0.015297107443211999
RR,5,D3,0.0684948057625306,0.0005336710738520859
RR,5,D4,7.816058409450586e-05,0.019742917211381807
RR,5,D5,0.04672536111934862,0.0021711744890833416
RR,5,D6,0.0502939201934194,0.007009556921166877
RR,5,D7,0.0321094575635995,0.0017785875070456985
RR,5,D8,0.07112188498738306,0.01826350005911255
RR,5,D9,0.011764650122584682,0.017874170723755117
RR,5,D10,0.08270755618230824,0.026158452243017126
RR,5,D11,0.052867873231882,0.029499645889867827
RR,5,D12,0.03165430266395386,0.01343313216529738
RR,5,E1,0.0374474587647515,0.0022750726201341167
RR,5,E2,0.025854221062961563,0.02062724611435653
RR,5,E3,0.003107554885576332,0.0349019080913216
RR,5,E4,0.0707640539853625,0.027131516395833232
RR,5,E5,0.03560827030659963,0.02703072695697181
RR,5,E6,0.07372084889304975,0.020797100002686426
RR,5,E7,0.059702811966005444,0.02279506145278509
RR,5,E8,0.03237722958131046,0.017332979642006977
RR,5,E9,0.03333995493417259,0.0012847474167466814
RR,5,E10,0.020161691944690592,0.004974869728346991
RR,5,E11,0.014390261278520682,0.012016979349237504
RR,5,E12,0.016208897333462896,0.006090662821436143
RR,5,F1,0.05838043054695053,0.004526075805750259
RR,5,F2,0.024972595197468514,0.019385253892215862
RR,5,F3,0.01809481871998986,0.0028984469165405135
RR,5,F4,0.05132970155082897,0.018239016444582323
RR,5,F5,0.03970733060989788,0.006329999399962846
RR,5,F6,0.05694428623174696,0.0027017944193525084
RR,5,F7,0.03089483022980878,0.0025378370055032283
RR,5,F8,0.04886673078792189,0.002702988441355674
RR,5,F9,0.04018111806846617,0.0033878699601043493
RR,5,F10,0.015595430073544659,0.017302253348404406
RR,5,F11,0.05766395685643477,0.020029876250230904
RR,5,F12,0.008390456779628193,0.01025662415134261
RR,5,G1,0.04453061407575879,0.00467108556997653
RR,5,G2,0.05310575286662378,0.008899726998556482
RR,5,G3,0.06444460816272242,0.003680010123120951
RR,5,G4,0.0354849113991808,0.03144412516688585
RR,5,G5,0.041093342886846435,0.01685880208495141
RR,5,G6,0.07242513826010688,0.005122559613833693
RR,5,G7,0.028535292787497203,0.0025629303514096654
RR,5,G8,0.03896562273285938,0.0021217311581056323
RR,5,G9,0.04075845633621377,0.04454639200951922
RR,5,G10,0.015355971842324342,0.020175791801707654
RR,5,G11,0.025375441707969702,0.0026758883737596417
RR,5,G12,0.03484973789172406,0.02034182894731747
RR,5,H1,0.01335560324583179,0.02327207123512655
RR,5,H2,0.05429197847395416,0.022116890281848118
RR,5,H3,0.03290482197911284,0.014595201594931332
RR,5,H4,0.011166687993817778,0.028588288932612622
RR,5,H5,0.03560761294981911,0.023844685024748128
RR,5,H6,0.04198731354487038,0.017148567622011827
RR,5,H7,0.03457646708248676,0.036751019965837795
RR,5,H8,0.040522991800438876,0.04437267075314771
RR,5,H9,0.0028027321552580127,0.008538258567852747
RR,5,H10,0.05036707264094833,0.007413336577719572
RR,5,H11,0.0015975560699484522,0.016035183840155034
RR,5,H12,0.015286194459787149,0.001808869954759879
RR,6,A1,0.008355510576068615,0.017379315720616042
RR,6,A2,,
RR,6,A3,0.036290865067001236,0.004534790570397767
RR,6,A4,0.03166491337723793,0.002745326001156188
RR,6,A5,0.04301236011069729,0.024580904026533856
RR,6,A6,0.02239749728160291,0.0033455174758024826
RR,6,A7,0.06363877484160645,0.027194030257612963
RR,6,A8,0.05052995620809357,0.005939892268812819
RR,6,A9,0.0198183126308417,0.014259147772789414
RR,6,A10,0.042145292579932714,0.0014609606230913707
RR,6,A11,0.0366746428013752,0.03831069169513093
RR,6,A12,0.033320630848848065,0.005656507204721083
RR,6,B1,0.06109641732822433,0.0024802071649583754
RR,6,B2,0.06233316994397208,0.03262780287385604
RR,6,B3,0.06419714424197094,0.008264139646440004
RR,6,B4,0.028924944272584026,0.025927519746783208
RR,6,B5,0.04242411141793197,0.0032565373728538267
RR,6,B6,0.04816027977855428,0.015257694189991733
RR,6,B7,0.060496985858926225,0.004897648653118406
RR,6,B8,0.04487071691995235,0.032399951685863494
RR,6,B9,0.0369378549145041,0.015231851731852045
RR,6,B10,0.03610821597790682,0.012088065359122125
RR,6,B11,0.037621189646361866,0.00044553445924810534
RR,6,B12,0.034294552277957815,0.01244283992481171
RR,6,C1,0.03759593945023921,0.014382776748322517
RR,6,C2,0.035301701570180824,0.012529581098168142
RR,6,C3,0.03146808408174071,0.0072719041558815594
RR,6,C4,0.03782701519539047,0.018924563821094687
RR,6,C5,0.02300409057211643,0.03290438102102985
RR,6,C6,0.02086528308539383,0.005013480288458056
RR,6,C7,0.035844725048057455,0.006831724023055877
RR,6,C8,0.033757912432282676,0.0014893546521561295
RR,6,C9,0.04745588577206708,0.004253334459013729
RR,6,C10,0.006964554093576453,0.015232505655860503
RR,6,C11,0.07384261115767107,0.0037486492128632563
RR,6,C12,0.025085468831657513,0.00547984237021902
RR,6,D1,0.04148693243007498,0.00699146115365895
RR,6,D2,0.01049524212871317,0.02178708816923676
RR,6,D3,0.031316932041524526,0.006598491468499794
RR,6,D4,0.025269128170567624,0.010435597247988534
RR,6,D5,0.0065361036284855125,0.000986519330043736
RR,6,D6,0.04699706749413389,0.0010439915861547428
RR,6,D7,0.034392744765448575,0.011152528234794349
RR,6,D8,0.06365826735491072,0.02565360027736305
RR,6,D9,0.028442565949959177,0.0059423183868942105
RR,6,D10,0.0547585589098095,0.007426992594108297
RR,6,D11,0.04239640013423786,0.005112605917492095
RR,6,D12,0.035129827123468904,0.018230576405154325
RR,6,E1,0.04396701290684353,0.003937993614958006
RR,6,E2,0.05154701258073591,0.02148623324388936
RR,6,E3,0.043302569197034346,0.050605300687654495
RR,6,E4,0.02904594684021235,0.009965186188578966
RR,6,E5,0.04888600170723546,0.005861821655484014
RR,6,E6,0.03087741976037165,0.029306153418415973
RR,6,E7,0.03046813387040789,0.004766967861001087
RR,6,E8,0.0160813243878423,0.031732158332515394
RR,6,E9,0.02841246266433992,0.04820449959742823
RR,6,E10,0.0380474110444598,0.025230447322056534
RR,6,E11,0.07348955087702291,0.01953636431150019
RR,6,E12,0.054278465717304644,0.015822235500676966
RR,6,F1,0.037275515260858774,0.008866800174766631
RR,6,F2,0.05274699652333192,0.017568735602305402
RR,6,F3,0.025539999585326878,0.014349496204254969
RR,6,F4,0.025252148234884066,0.017640659031058385
RR,6,F5,0.02486489776064389,0.0013442031962541804
RR,6,F6,0.05641347915374147,0.041129292321037965
RR,6,F7,0.02859129216144517,0.009180158138688934
RR,6,F8,0.035186297652562634,0.012627175318351329
RR,6,F9,0.0887621476648735,0.00898258477375389
RR,6,F10,0.07035933695741808,0.059301070902296533
RR,6,F11,0.01955102248926611,0.018490466318539466
RR,6,F12,0.028732934674634794,0.0007786467463537219
RR,6,G1,0.03395545810514418,0.0018821481177407476
RR,6,G2,0.06170889164353804,0.022359944848642746
RR,6,G3,0.05001815733555759,0.006413598709634206
RR,6,G4,0.01121969758491848,0.015097253773668717
RR,6,G5,0.00853058260400235,0.020157384732736157
RR,6,G6,0.06620867042283472,0.008385636091685019
RR,6,G7,0.051704991043270226,0.012880664216412624
RR,6,G8,0.0025595844671819365,0.004005024540853489
RR,6,G9,0.022829772830981594,0.030296698779104552
RR,6,G10,0.0029590329398995773,0.005471247537491309
RR,6,G11,0.0548728997576542,0.016103119376651733
RR,6,G12,0.02765778284155792,0.0011461633486665734
RR,6,H1,0.039575866255764314,0.0407514390402096
RR,6,H2,0.06380828850846228,0.0047806743894075986
RR,6,H3,0.04303198397265333,0.004846920894879289
RR,6,H4,0.01713795612903405,0.015529041082379513
RR,6,H5,0.0032541856350100274,0.020417941726295453
RR,6,H6,0.06299381674960555,0.01282136421153482
RR,6,H7,0.033563284748694494,0.034357686951908085
RR,6,H8,0.039110130095621094,0.01286250981733604
RR,6,H9,0.06673264632224299,0.008300266194177978
RR,6,H10,0.03349118910927027,0.009170342860562869
RR,6,H11,0.05987507517498107,0.0012818793183101795
RR,6,H12,0.005936792865213034,0.030295486190585922
TR,1,A1,,
TR,1,A2,,
TR,1,A3,0.049645860755401026,0.0031654511223641953
TR,1,A4,0.02620324203209715,0.015259112245100117
TR,1,A5,0.03010799866042067,0.0019283153752858127
TR,1,A6,0.0025780439757323486,0.0027476764340410506
TR,1,A7,0.016398335505234375,0.019751579014380228
TR,1,A8,0.01177033374335176,0.0026882539687895684
TR,1,A9,0.017333645322816612,0.03191314800884314
TR,1,A10,0.005599066703144163,0.004839303373826814
TR,1,A11,0.008299425324839429,0.014119908450800203
TR,1,A12,0.011768512805569183,0.005397363337015462
TR,1,B1,0.021384065856232235,0.00586785147774752
TR,1,B2,0.021419558446190645,0.015778552886047452
TR,1,B3,0.013813497126120056,0.002733864377417998
TR,1,B4,0.032268343494740184,0.003382031266268015
TR,1,B5,0.006905941117729888,0.024734691498631663
TR,1,B6,0.04844317720105246,0.004304514997367164
TR,1,B7,0.0052126042328589015,0.015304889053802569
TR,1,B8,0.03208601785398116,0.0183949188524701
TR,1,B9,0.02067146307431213,0.027991311229233682
TR,1,B10,0.010481413863701357,0.0005744471870950944
TR,1,B11,0.0002824513762420451,0.00048597809239282904
TR,1,B12,0.0057483974243995005,0.0013514492619132188
TR,1,C1,0.023241431764665997,0.010085248666778011
TR,1,C2,0.007928957258298027,0.0023406530163191217
TR,1,C3,0.012041183544658907,0.0013038673522036248
TR,1,C4,0.0357389058560273,0.008915480985271857
TR,1,C5,0.04080220682359403,0.06493617427061132
TR,1,C6,0.0711785496246423,0.01035916542077379
TR,1,C7,0.013384267954613144,1.8841963534866807e-05
TR,1,C8,0.022550276707489512,0.00820816834889265
TR,1,C9,0.03307447996866821,0.010854475746404593
TR,1,C10,0.0041007927950324555,0.013841871688619962
TR,1,C11,0.014793563586327147,0.018356954407838886
TR,1,C12,0.055999771780928506,0.01659019726702104
TR,1,D1,0.006831575877896133,0.03125359450097747
TR,1,D2,0.003130202079589744,0.007960078793302839
TR,1,D3,0.015702316514346833,0.020897473684546832
TR,1,D4,0.0011021219380949441,0.00506036976519021
TR,1,D5,0.041942356852336556,0.032873829993075136
TR,1,D6,0.02677045295745808,0.009610340455845271
TR,1,D7,0.001847123990548129,0.02597346765956652
TR,1,D8,0.04324049399442395,0.0023104337612991914
TR,1,D9,0.044956252384088465,0.007005059198345521
TR,1,D10,0.06985720170960162,0.01936140495816804
TR,1,D11,0.06501833536814111,0.010789025869019109
TR,1,D12,0.002931374150411081,0.009697981956078735
TR,1,E1,0.005524818197231776,0.0031950754769477876
TR,1,E2,0.02745194540736857,0.01396819056836318
TR,1,E3,0.015196551811818445,0.004063291742933676
TR,1,E4,0.05213496060077456,0.010938224640576626
TR,1,E5,0.0012387550295733392,0.018824088540139037
TR,1,E6,0.046202322588482586,0.01735526796639332
TR,1,E7,0.03543202803454283,0.021358998531990858
TR,1,E8,0.0007690570027722174,0.01034203313741172
TR,1,E9,0.046464245521298415,0.018211212723031937
TR,1,E10,0.046739873473682886,0.015946935130431564
TR,1,E11,0.032806192870012185,0.012731686138714698
TR,1,E12,0.013767603744313026,0.013767986591934274
TR,1,F1,0.0023933977808313425,0.017795058410024194
TR,1,F2,0.07307087138908376,0.008028918868934936
TR,1,F3,0.027906635731236012,0.12457563079157552
TR,1,F4,0.03583205816587368,0.017944331523695164
TR,1,F5,0.010092589761725132,0.01198200750038915
TR,1,F6,0.0009660623189724955,0.014328884451509137
TR,1,F7,0.018195518682463864,0.005676524710777631
TR,1,F8,0.057174431798179645,0.005609183784442951
TR,1,F9,0.05179275623431501,0.002725475560033518
TR,1,F10,0.01635291022246727,0.0005912720255181865
TR,1,F11,0.0013891261969308094,0.012777520347441854
TR,1,F12,0.013397756842820078,0.007227602183017764
TR,1,G1,0.0020213028583662383,0.029491429488311384
TR,1,G2,0.017434392838075262,0.005825837762174974
TR,1,G3,0.005390109884932626,0.02260157284961488
TR,1,G4,0.004037938849299573,0.011464716425516686
TR,1,G5,0.009776927175006575,0.0028121050973124117
TR,1,G6,0.02054410340854593,0.0029084217270533117
TR,1,G7,0.056700152913444886,0.012767554660586305
TR,1,G8,0.00178850370869974,0.001807793429843207
TR,1,G9,0.013939470584912149,0.007803799551455139
TR,1,G10,0.01788939849760359,0.0023516152659239682
TR,1,G11,0.010727699578104792,0.008632015727578948
TR,1,G12,0.012009320168230737,0.01002502774857655
TR,1,H1,0.004628779942747006,0.005300664054912033
TR,1,H2,0.007908780139330537,0.010394958278323587
TR,1,H3,0.009899559904041568,0.010543134114386447
TR,1,H4,0.00903081188504364,0.009067481613939245
TR,1,H5,0.008765416729744756,0.016976786510201156
TR,1,H6,0.014402577165620937,0.0011595892186060139
TR,1,H7,0.006795254047864632,0.009036294599985178
TR,1,H8,0.04551674096804604,0.040409762931969975
TR,1,H9,0.003862019683719949,0.04740642682370814
TR,1,H10,0.0036656637007645146,0.019608393348821942
TR,1,H11,0.01641515895186512,0.005986489291829976
TR,1,H12,0.0050050076428305584,0.0010902484700217748
TR,2,A1,,
TR,2,A2,,
TR,2,A3,,
TR,2,A4,,
TR,2,A5,0.03881979138892457,0.016484715699375863
TR,2,A6,0.0005754795889914751,0.0069310302930832846
TR,2,A7,0.01097827887722589,0.0030209974189451087
TR,2,A8,0.0020485324929108975,0.023050840802340454
TR,2,A9,0.04592034609785392,0.020089290563475155
TR,2,A10,0.006411050757659641,0.012233600346588576
TR,2,A11,0.006938165273134673,0.013494583735950628
TR,2,A12,0.007514298824727515,0.019553754907116087
TR,2,B1,,
TR,2,B2,,
TR,2,B3,,
TR,2,B4,0.009619946696465199,0.03666883606105934
TR,2,B5,0.005793920356044583,0.02046545318148189
TR,2,B6,0.0286989586962985,0.00857261318549366
TR,2,B7,0.02759984478813253,0.006588758439801689
TR,2,B8,0.060124246956393915,0.01386545798715336
TR,2,B9,0.00880760818351336,0.0015381007644027227
TR,2,B10,,
TR,2,B11,0.011345922175024108,0.015527967594490173
TR,2,B12,0.0032996928936649774,0.005488945056862653
TR,2,C1,,
TR,2,C2,,
TR,2,C3,,
TR,2,C4,,
TR,2,C5,0.02844664236933861,0.017516263431407938
TR,2,C6,0.008516294620908117,0.004109855101585127
TR,2,C7,,
TR,2,C8,0.006750626959587698,0.032997605319800935
TR,2,C9,0.06907689650819548,0.008517330176627804
TR,2,C10,0.033395462663525034,0.010612564034588101
TR,2,C11,0.040840544243213386,0.06711294325309289
TR,2,C12,0.007109346969156726,0.0123001967502576
TR,2,D1,,
TR,2,D2,,
TR,2,D3,0.01833053062161578,0.02477074799729098
TR,2,D4,0.016796390000063072,0.014627966472114779
TR,2,D5,0.0633235329045921,0.027425549456300016
TR,2,D6,0.0375008933626494,0.02876502594000907
TR,2,D7,0.00622381755571458,0.016547486980855258
TR,2,D8,0.002747918751770347,0.002434238624621282
TR,2,D9,0.009883762878443097,0.043586174427966966
TR,2,D10,0.03285421527538797,0.07472907821634395
TR,2,D11,0.05755938160207901,0.006636594166842516
TR,2,D12,0.013041672920645503,0.021091959422062562
TR,2,E1,,
TR,2,E2,,
TR,2,E3,0.04299239992903958,0.025639507774322612
TR,2,E4,0.007462736219154214,0.03305436596986135
TR,2,E5,0.0010849740293377781,0.010414866584306537
TR,2,E6,0.04334061098346278,0.033794024582367334
TR,2,E7,0.040998294222319744,0.04104507355007781
TR,2,E8,0.0004465440956946181,0.02040410808172601
TR,2,E9,0.012599146686390885,0.03513779494248963
TR,2,E10,0.013893596914498811,0.02090928826189322
TR,2,E11,0.039849974154130996,0.040352968134378324
TR,2,E12,0.005965780706997226,0.00448375234856426
TR,2,F1,,
TR,2,F2,,
TR,2,F3,0.0005191781833538103,0.02417865402834357
TR,2,F4,0.030243519683847826,0.011192669678692759
TR,2,F5,0.013891507820302943,0.00869811565084333
TR,2,F6,0.05399225479648225,0.014901359070620956
TR,2,F7,0.01872219799419016,0.0019536985783471265
