,Accuracy,Classifier,Feature Set
207,0.7350427350427351,SVC,96h_both
208,0.7521367521367521,SVC,96h_both
209,0.6754385964912281,SVC,96h_both
210,0.8319838056680162,RF,96h_both
211,0.714574898785425,RF,96h_both
212,0.7136752136752136,RF,96h_both
213,0.6858974358974359,RF,96h_both
214,0.6474358974358975,RF,96h_both
215,0.6965811965811965,RF,96h_both
216,0.6303418803418803,RF,96h_both
217,0.7841880341880342,RF,96h_both
218,0.6965811965811965,RF,96h_both
219,0.5657894736842105,RF,96h_both
220,0.6740890688259109,LDA,96h_both
221,0.6761133603238867,LDA,96h_both
222,0.5256410256410257,LDA,96h_both
223,0.49786324786324787,LDA,96h_both
224,0.6517094017094017,LDA,96h_both
225,0.5534188034188035,LDA,96h_both
226,0.641025641025641,LDA,96h_both
227,0.5363247863247864,LDA,96h_both
228,0.5576923076923077,LDA,96h_both
229,0.4407894736842105,LDA,96h_both
230,0.7935222672064777,XG Boost,96h_both
231,0.6234817813765182,XG Boost,96h_both
232,0.7799145299145299,XG Boost,96h_both
233,0.6303418803418803,XG Boost,96h_both
234,0.6858974358974359,XG Boost,96h_both
235,0.6965811965811965,XG Boost,96h_both
236,0.6688034188034189,XG Boost,96h_both
237,0.829059829059829,XG Boost,96h_both
238,0.7243589743589745,XG Boost,96h_both
239,0.5767543859649122,XG Boost,96h_both
240,0.7044534412955465,SVC,alltp_bf
241,0.7029914529914529,SVC,alltp_bf
242,0.5982905982905983,SVC,alltp_bf
243,0.4935897435897436,SVC,alltp_bf
244,0.7414529914529915,SVC,alltp_bf
245,0.6367521367521367,SVC,alltp_bf
246,0.5811965811965812,SVC,alltp_bf
247,0.6752136752136753,SVC,alltp_bf
248,0.5460526315789473,SVC,alltp_bf
249,0.587719298245614,SVC,alltp_bf
250,0.6396761133603239,RF,alltp_bf
251,0.6196581196581197,RF,alltp_bf
252,0.5811965811965812,RF,alltp_bf
253,0.4935897435897436,RF,alltp_bf
254,0.7414529914529915,RF,alltp_bf
255,0.6752136752136753,RF,alltp_bf
256,0.5427350427350428,RF,alltp_bf
257,0.7628205128205128,RF,alltp_bf
258,0.5350877192982456,RF,alltp_bf
259,0.6403508771929824,RF,alltp_bf
260,0.5850202429149798,LDA,alltp_bf
261,0.5299145299145299,LDA,alltp_bf
262,0.5576923076923077,LDA,alltp_bf
263,0.5363247863247864,LDA,alltp_bf
264,0.49786324786324787,LDA,alltp_bf
265,0.5192307692307692,LDA,alltp_bf
266,0.358974358974359,LDA,alltp_bf
267,0.4807692307692308,LDA,alltp_bf
268,0.40350877192982454,LDA,alltp_bf
269,0.5087719298245614,LDA,alltp_bf
270,0.5870445344129555,XG Boost,alltp_bf
271,0.6367521367521367,XG Boost,alltp_bf
272,0.7136752136752136,XG Boost,alltp_bf
273,0.5598290598290598,XG Boost,alltp_bf
274,0.6645299145299145,XG Boost,alltp_bf
275,0.6196581196581197,XG Boost,alltp_bf
276,0.5213675213675213,XG Boost,alltp_bf
277,0.7628205128205128,XG Boost,alltp_bf
278,0.48245614035087714,XG Boost,alltp_bf
279,0.5460526315789473,XG Boost,alltp_bf
280,0.7935222672064777,SVC,alltp_bra
281,0.714574898785425,SVC,alltp_bra
282,0.6858974358974359,SVC,alltp_bra
283,0.5918803418803419,SVC,alltp_bra
284,0.7243589743589745,SVC,alltp_bra
285,0.7521367521367521,SVC,alltp_bra
286,0.6858974358974359,SVC,alltp_bra
287,0.8504273504273505,SVC,alltp_bra
288,0.7905982905982906,SVC,alltp_bra
289,0.6754385964912281,SVC,alltp_bra
290,0.8319838056680162,RF,alltp_bra
291,0.6761133603238867,RF,alltp_bra
292,0.7136752136752136,RF,alltp_bra
293,0.6965811965811965,RF,alltp_bra
294,0.7521367521367521,RF,alltp_bra
295,0.7350427350427351,RF,alltp_bra
296,0.6858974358974359,RF,alltp_bra
297,0.7841880341880342,RF,alltp_bra
298,0.7350427350427351,RF,alltp_bra
299,0.6491228070175439,RF,alltp_bra
300,0.714574898785425,LDA,alltp_bra
301,0.6740890688259109,LDA,alltp_bra
302,0.6025641025641025,LDA,alltp_bra
303,0.5747863247863247,LDA,alltp_bra
304,0.6196581196581197,LDA,alltp_bra
305,0.7243589743589745,LDA,alltp_bra
306,0.6517094017094017,LDA,alltp_bra
307,0.6517094017094017,LDA,alltp_bra
308,0.6132478632478633,LDA,alltp_bra
309,0.5548245614035088,LDA,alltp_bra
310,0.8319838056680162,XG Boost,alltp_bra
311,0.688259109311741,XG Boost,alltp_bra
312,0.7414529914529915,XG Boost,alltp_bra
313,0.6581196581196581,XG Boost,alltp_bra
314,0.7029914529914529,XG Boost,alltp_bra
315,0.6965811965811965,XG Boost,alltp_bra
316,0.7905982905982906,XG Boost,alltp_bra
317,0.8675213675213675,XG Boost,alltp_bra
318,0.6858974358974359,XG Boost,alltp_bra
319,0.618421052631579,XG Boost,alltp_bra
320,0.7813765182186234,SVC,alltp_both
321,0.6025641025641025,SVC,alltp_both
322,0.6752136752136753,SVC,alltp_both
323,0.5918803418803419,SVC,alltp_both
324,0.7799145299145299,SVC,alltp_both
325,0.6858974358974359,SVC,alltp_both
326,0.6581196581196581,SVC,alltp_both
327,0.8782051282051282,SVC,alltp_both
328,0.8223684210526316,SVC,alltp_both
329,0.6447368421052632,SVC,alltp_both
330,0.7813765182186234,RF,alltp_both
331,0.641025641025641,RF,alltp_both
332,0.7136752136752136,RF,alltp_both
333,0.6581196581196581,RF,alltp_both
334,0.7692307692307692,RF,alltp_both
335,0.7350427350427351,RF,alltp_both
336,0.6858974358974359,RF,alltp_both
337,0.8504273504273505,RF,alltp_both
338,0.7543859649122806,RF,alltp_both
339,0.6337719298245614,RF,alltp_both
340,0.597165991902834,LDA,alltp_both
341,0.6794871794871795,LDA,alltp_both
342,0.5576923076923077,LDA,alltp_both
343,0.5256410256410257,LDA,alltp_both
344,0.5470085470085471,LDA,alltp_both
345,0.40384615384615385,LDA,alltp_both
346,0.5576923076923077,LDA,alltp_both
347,0.6132478632478633,LDA,alltp_both
348,0.5021929824561404,LDA,alltp_both
349,0.6228070175438596,LDA,alltp_both
350,0.6781376518218624,XG Boost,alltp_both
351,0.641025641025641,XG Boost,alltp_both
352,0.7521367521367521,XG Boost,alltp_both
353,0.6965811965811965,XG Boost,alltp_both
354,0.7692307692307692,XG Boost,alltp_both
355,0.6688034188034189,XG Boost,alltp_both
356,0.7521367521367521,XG Boost,alltp_both
357,0.9230769230769231,XG Boost,alltp_both
358,0.7543859649122806,XG Boost,alltp_both
359,0.618421052631579,XG Boost,alltp_both
